family,family_label,split,task,task_label,axis,axis_label,train_config,variant,budget,metric_file_count,rollout_count,seed_count,train_config_count,success_at_0p5cm_count,success_at_0p5cm,success_at_0p5cm_pct,success_at_1cm_count,success_at_1cm,success_at_1cm_pct,success_at_2cm_count,success_at_2cm,success_at_2cm_pct,success_at_5cm_count,success_at_5cm,success_at_5cm_pct,nearest_distance_m,nearest_distance_m_file_mean,nearest_distance_m_file_std,nearest_distance_m_file_ci95,end_distance_m,end_distance_m_file_mean,end_distance_m_file_std,end_distance_m_file_ci95,mean_steps,mean_steps_file_mean,mean_steps_file_std,mean_steps_file_ci95,nearest_distance_cm,end_distance_cm
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,0.5133333333333333,51.33333333333333,0.0654045165826877,0.0654045165826877,0.0,0.0,0.1368631578485171,0.1368631578485171,0.0,0.0,400.0,400.0,0.0,0.0,6.54045165826877,13.686315784851711
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,lighting_direction_intensity,Lighting,avoid_lighting_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,77,0.5133333333333333,51.33333333333333,0.07374112772444884,0.07374112772444884,0.0,0.0,0.14954387883345285,0.14954387883345285,0.0,0.0,400.0,400.0,0.0,0.0,7.374112772444883,14.954387883345285
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,5,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,11,0.024444444444444446,2.4444444444444446,60,0.13333333333333333,13.333333333333334,0.1427838900912967,0.1427838900912967,0.01675365214542251,0.018958542129095316,0.2723796926190456,0.27237969261904554,0.01369425119654694,0.015496504044766393,400.0,400.0,0.0,0.0,14.278389009129668,27.23796926190456
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,20,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,3,0.006666666666666667,0.6666666666666667,59,0.13111111111111112,13.111111111111112,0.15047115185711946,0.15047115185711946,0.025378582031307117,0.02871856908815528,0.24265217908554607,0.24265217908554607,0.030655391687094084,0.034689841339608084,400.0,400.0,0.0,0.0,15.047115185711945,24.265217908554607
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,50,3,450,3,1,2,0.0044444444444444444,0.4444444444444444,4,0.008888888888888889,0.8888888888888888,21,0.04666666666666667,4.666666666666667,99,0.22,22.0,0.10968624223541054,0.10968624223541056,0.008059726289611812,0.009120438880088084,0.21594211544427608,0.21594211544427608,0.0234352245725276,0.026519453102317563,400.0,400.0,0.0,0.0,10.968624223541054,21.59421154442761
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,3,0.02,2.0,20,0.13333333333333333,13.333333333333334,0.12346336409449578,0.12346336409449578,0.0,0.0,0.18946640625596045,0.18946640625596045,0.0,0.0,400.0,400.0,0.0,0.0,12.346336409449577,18.946640625596046
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_narrow,narrow_train,200,1,150,1,1,1,0.006666666666666667,0.6666666666666667,2,0.013333333333333334,1.3333333333333335,5,0.03333333333333333,3.3333333333333335,27,0.18,18.0,0.12333457571454347,0.12333457571454347,0.0,0.0,0.2177111562838157,0.2177111562838157,0.0,0.0,400.0,400.0,0.0,0.0,12.333457571454346,21.771115628381573
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,5,3,450,3,1,1,0.0022222222222222222,0.2222222222222222,2,0.0044444444444444444,0.4444444444444444,15,0.03333333333333333,3.3333333333333335,76,0.1688888888888889,16.88888888888889,0.13590647249275611,0.13590647249275611,0.010001036387577643,0.011317238059064661,0.3034511914352576,0.3034511914352576,0.03035433018637532,0.03434915818018217,400.0,400.0,0.0,0.0,13.590647249275612,30.34511914352576
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,20,3,450,3,1,6,0.013333333333333334,1.3333333333333335,9,0.02,2.0,41,0.09111111111111111,9.11111111111111,122,0.27111111111111114,27.111111111111114,0.13232046184569804,0.13232046184569804,0.06529799804847869,0.07389164083163234,0.3095483244624403,0.3095483244624403,0.06308796555280598,0.07139075363329521,400.0,400.0,0.0,0.0,13.232046184569803,30.95483244624403
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,50,3,450,3,1,3,0.006666666666666667,0.6666666666666667,26,0.057777777777777775,5.777777777777778,87,0.19333333333333333,19.333333333333332,213,0.47333333333333333,47.333333333333336,0.08209857397040145,0.08209857397040145,0.012274421612673054,0.013889815619558547,0.23394151617255476,0.23394151617255474,0.05324738394109796,0.060255087245991074,400.0,400.0,0.0,0.0,8.209857397040144,23.394151617255478
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,100,1,150,1,1,1,0.006666666666666667,0.6666666666666667,5,0.03333333333333333,3.3333333333333335,15,0.1,10.0,41,0.2733333333333333,27.333333333333332,0.12038087503053248,0.12038087503053248,0.0,0.0,0.1853726167604327,0.1853726167604327,0.0,0.0,400.0,400.0,0.0,0.0,12.038087503053248,18.537261676043272
frozen_resnet18,Frozen ResNet-18,ood,avoid_reach,Obstacle-aware reach,spatial_distribution,Spatial distribution,avoid_spatial_wide,wide_train,200,1,150,1,1,2,0.013333333333333334,1.3333333333333335,9,0.06,6.0,30,0.2,20.0,77,0.5133333333333333,51.33333333333333,0.05722480663331225,0.05722480663331225,0.0,0.0,0.34158415399491787,0.34158415399491787,0.0,0.0,400.0,400.0,0.0,0.0,5.7224806633312255,34.15841539949179
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,5,3,450,3,1,8,0.017777777777777778,1.7777777777777777,15,0.03333333333333333,3.3333333333333335,119,0.2644444444444444,26.444444444444443,437,0.9711111111111111,97.11111111111111,0.028295835461208802,0.028295835461208802,0.004458531543674959,0.005045303398385104,0.29093021819988885,0.2909302181998889,0.044136156756801895,0.04994476308968879,400.0,400.0,0.0,0.0,2.82958354612088,29.093021819988884
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,20,3,450,3,1,0,0.0,0.0,1,0.0022222222222222222,0.2222222222222222,20,0.044444444444444446,4.444444444444445,304,0.6755555555555556,67.55555555555556,0.04224639385938645,0.042246393859386444,0.018566476844260375,0.021009946391715897,0.31978762310412195,0.31978762310412195,0.009754234431008804,0.011037955353984032,400.0,400.0,0.0,0.0,4.224639385938645,31.978762310412197
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,50,3,450,3,1,5,0.011111111111111112,1.1111111111111112,29,0.06444444444444444,6.444444444444445,133,0.29555555555555557,29.555555555555557,411,0.9133333333333333,91.33333333333333,0.03052107912591762,0.03052107912591762,0.012312553066933728,0.01393296542210725,0.3233014471994506,0.3233014471994506,0.01960366013799025,0.02218362977723039,400.0,400.0,0.0,0.0,3.052107912591762,32.33014471994506
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,1,0.006666666666666667,0.6666666666666667,14,0.09333333333333334,9.333333333333334,137,0.9133333333333333,91.33333333333333,0.03575585457806786,0.03575585457806786,0.0,0.0,0.3017516425251961,0.3017516425251961,0.0,0.0,400.0,400.0,0.0,0.0,3.575585457806786,30.17516425251961
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_fixed,fixed_train,200,1,150,1,1,3,0.02,2.0,10,0.06666666666666667,6.666666666666667,55,0.36666666666666664,36.666666666666664,143,0.9533333333333334,95.33333333333334,0.025991430836729706,0.025991430836729706,0.0,0.0,0.2668422928452492,0.2668422928452492,0.0,0.0,400.0,400.0,0.0,0.0,2.5991430836729705,26.684229284524918
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,5,3,450,3,1,8,0.017777777777777778,1.7777777777777777,62,0.13777777777777778,13.777777777777779,276,0.6133333333333333,61.33333333333333,444,0.9866666666666667,98.66666666666667,0.019552463084562786,0.019552463084562783,0.00589472219284268,0.006670506111878134,0.3216819469299581,0.32168194692995816,0.025071218081865708,0.028370754036614883,400.0,400.0,0.0,0.0,1.9552463084562786,32.16819469299581
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,20,3,450,3,1,17,0.03777777777777778,3.7777777777777777,77,0.1711111111111111,17.11111111111111,364,0.8088888888888889,80.88888888888889,450,1.0,100.0,0.015074335068024488,0.015074335068024488,0.001847539461099511,0.0020906877142003472,0.3304862865273996,0.3304862865273996,0.018324121607979665,0.020735695624339776,399.35333333333335,399.3533333333333,1.1200595222278726,1.2674666666666652,1.507433506802449,33.04862865273996
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,50,3,450,3,1,13,0.028888888888888888,2.888888888888889,132,0.29333333333333333,29.333333333333332,398,0.8844444444444445,88.44444444444444,450,1.0,100.0,0.01341004333109595,0.013410043331095947,0.0032551755608103534,0.003683577913134963,0.3366455280505276,0.3366455280505276,0.00852590150063774,0.00964796579189577,399.34222222222223,399.34222222222223,1.1393045312008756,1.2892444444444604,1.3410043331095949,33.664552805052764
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,100,1,150,1,1,0,0.0,0.0,78,0.52,52.0,150,1.0,100.0,150,1.0,100.0,0.009965456305071712,0.009965456305071712,0.0,0.0,0.33408962140480675,0.33408962140480675,0.0,0.0,400.0,400.0,0.0,0.0,0.9965456305071712,33.408962140480675
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,camera_location_viewpoint,Camera viewpoint,camera_multi_pose,diverse_train,200,1,150,1,1,122,0.8133333333333334,81.33333333333333,150,1.0,100.0,150,1.0,100.0,150,1.0,100.0,0.0040498078404925765,0.0040498078404925765,0.0,0.0,0.3317699398100376,0.3317699398100376,0.0,0.0,400.0,400.0,0.0,0.0,0.40498078404925764,33.17699398100376
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,5,3,450,3,1,70,0.15555555555555556,15.555555555555555,300,0.6666666666666666,66.66666666666666,450,1.0,100.0,450,1.0,100.0,0.008432527822959755,0.008432527822959753,0.004623868958120304,0.005232400295829892,0.31667416632175444,0.31667416632175444,0.02018075719662896,0.022836676575851447,400.0,400.0,0.0,0.0,0.8432527822959754,31.667416632175442
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,20,3,450,3,1,0,0.0,0.0,117,0.26,26.0,450,1.0,100.0,450,1.0,100.0,0.012259941599849198,0.012259941599849196,0.003509833211738605,0.003971750173231626,0.32796304239167107,0.32796304239167107,0.017344612286761617,0.01962727648259296,400.0,400.0,0.0,0.0,1.2259941599849198,32.79630423916711
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,372,0.8266666666666667,82.66666666666667,450,1.0,100.0,0.01631155660168992,0.01631155660168992,0.0033944646099974,0.003841198310419848,0.33171918286217583,0.3317191828621758,0.007576032894545407,0.008573088276868292,400.0,400.0,0.0,0.0,1.631155660168992,33.17191828621758
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,100,1,150,1,1,0,0.0,0.0,118,0.7866666666666666,78.66666666666666,150,1.0,100.0,150,1.0,100.0,0.006827713530510664,0.006827713530510664,0.0,0.0,0.3514215348164241,0.3514215348164241,0.0,0.0,400.0,400.0,0.0,0.0,0.6827713530510664,35.14215348164241
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_multi,diverse_train,200,1,150,1,1,0,0.0,0.0,41,0.2733333333333333,27.333333333333332,150,1.0,100.0,150,1.0,100.0,0.010343750603497029,0.010343750603497029,0.0,0.0,0.2982861405611038,0.2982861405611038,0.0,0.0,400.0,400.0,0.0,0.0,1.0343750603497028,29.828614056110382
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,5,3,450,3,1,38,0.08444444444444445,8.444444444444445,38,0.08444444444444445,8.444444444444445,261,0.58,57.99999999999999,450,1.0,100.0,0.019359705628206332,0.019359705628206332,0.011048976206306082,0.01250309359848195,0.314492846859826,0.314492846859826,0.005372730878695626,0.006079817333432735,400.0,400.0,0.0,0.0,1.9359705628206332,31.449284685982597
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,20,3,450,3,1,0,0.0,0.0,117,0.26,26.0,340,0.7555555555555555,75.55555555555556,450,1.0,100.0,0.015112807264344559,0.01511280726434456,0.0027332185987579754,0.0030929280077441374,0.32606967005464765,0.32606967005464765,0.020951587241451314,0.02370895288625162,400.0,400.0,0.0,0.0,1.5112807264344559,32.60696700546477
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,50,3,450,3,1,79,0.17555555555555555,17.555555555555554,149,0.33111111111111113,33.111111111111114,299,0.6644444444444444,66.44444444444444,450,1.0,100.0,0.015127446658184959,0.015127446658184959,0.00812794415291706,0.009197634659504022,0.32887709008322824,0.32887709008322824,0.023640023791677248,0.026751205235557074,400.0,400.0,0.0,0.0,1.512744665818496,32.88770900832282
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,100,1,150,1,1,0,0.0,0.0,70,0.4666666666666667,46.666666666666664,111,0.74,74.0,150,1.0,100.0,0.01427776283894976,0.01427776283894976,0.0,0.0,0.3402899005015691,0.3402899005015691,0.0,0.0,400.0,400.0,0.0,0.0,1.427776283894976,34.02899005015691
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,color,Color,color_red_only,fixed_train,200,1,150,1,1,38,0.25333333333333335,25.333333333333336,38,0.25333333333333335,25.333333333333336,150,1.0,100.0,150,1.0,100.0,0.011897163788477579,0.011897163788477579,0.0,0.0,0.3119702047109604,0.3119702047109604,0.0,0.0,400.0,400.0,0.0,0.0,1.1897163788477578,31.19702047109604
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_diverse,diverse_train,5,3,450,3,1,0,0.0,0.0,74,0.16444444444444445,16.444444444444446,204,0.4533333333333333,45.33333333333333,450,1.0,100.0,0.02114365112864309,0.021143651128643092,0.002621689177124904,0.0029667205862034004,0.3559831235143873,0.3559831235143873,0.01125416076902263,0.012735281789017141,400.0,400.0,0.0,0.0,2.114365112864309,35.598312351438736
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_diverse,diverse_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,190,0.4222222222222222,42.22222222222222,450,1.0,100.0,0.024279991595281495,0.024279991595281495,0.004061033361934488,0.004595491861213818,0.3557110464572906,0.3557110464572906,0.01304639961002743,0.01476339096053734,400.0,400.0,0.0,0.0,2.4279991595281496,35.571104645729065
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_diverse,diverse_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,34,0.07555555555555556,7.555555555555555,450,1.0,100.0,0.027692878031068378,0.027692878031068378,0.0030699067115827075,0.0034739264739858575,0.342467303276062,0.34246730327606206,0.013041916522020885,0.014758317868885278,400.0,400.0,0.0,0.0,2.7692878031068378,34.2467303276062
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_diverse,diverse_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.029882212554415068,0.029882212554415068,0.0,0.0,0.3608182950814565,0.3608182950814565,0.0,0.0,400.0,400.0,0.0,0.0,2.988221255441507,36.08182950814565
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_diverse,diverse_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.03092780997355779,0.03092780997355779,0.0,0.0,0.3257976730664571,0.3257976730664571,0.0,0.0,400.0,400.0,0.0,0.0,3.092780997355779,32.579767306645714
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_fixed,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,88,0.19555555555555557,19.555555555555557,238,0.5288888888888889,52.888888888888886,0.055878807057936984,0.05587880705793699,0.024897495468489534,0.028174168393324643,0.27079609043068353,0.2707960904306836,0.05267010183659871,0.05960183104826633,400.0,400.0,0.0,0.0,5.587880705793698,27.079609043068352
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_fixed,fixed_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,40,0.08888888888888889,8.88888888888889,224,0.49777777777777776,49.77777777777778,0.052486972841951585,0.052486972841951585,0.01408306747028367,0.01593649107816852,0.3138035022550159,0.3138035022550159,0.03660240587505327,0.0414195214145019,400.0,400.0,0.0,0.0,5.248697284195158,31.38035022550159
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_fixed,fixed_train,50,3,450,3,1,0,0.0,0.0,40,0.08888888888888889,8.88888888888889,128,0.28444444444444444,28.444444444444443,204,0.4533333333333333,45.33333333333333,0.04006896648142073,0.04006896648142073,0.013153685777326701,0.014884796687775634,0.23194541305303573,0.23194541305303573,0.07389936368625949,0.08362500233371978,400.0,400.0,0.0,0.0,4.006896648142073,23.194541305303574
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,40,0.26666666666666666,26.666666666666668,88,0.5866666666666667,58.666666666666664,0.03587627410888672,0.03587627410888672,0.0,0.0,0.29219467361768087,0.29219467361768087,0.0,0.0,400.0,400.0,0.0,0.0,3.587627410888672,29.219467361768086
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,lighting_direction_intensity,Lighting,lighting_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,88,0.5866666666666667,58.666666666666664,122,0.8133333333333334,81.33333333333333,0.029696424901485444,0.029696424901485444,0.0,0.0,0.27768340706825256,0.27768340706825256,0.0,0.0,400.0,400.0,0.0,0.0,2.9696424901485443,27.768340706825256
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_narrow,narrow_train,5,3,450,3,1,4,0.008888888888888889,0.8888888888888888,7,0.015555555555555555,1.5555555555555556,16,0.035555555555555556,3.5555555555555554,62,0.13777777777777778,13.777777777777779,0.12982355436982793,0.12982355436982793,0.004402551710488838,0.004981956253737077,0.30738365080000624,0.30738365080000624,0.07322892032345617,0.08286632424797763,400.0,400.0,0.0,0.0,12.982355436982793,30.738365080000623
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_narrow,narrow_train,20,3,450,3,1,3,0.006666666666666667,0.6666666666666667,14,0.03111111111111111,3.111111111111111,39,0.08666666666666667,8.666666666666668,105,0.23333333333333334,23.333333333333332,0.10687526505026552,0.10687526505026552,0.0055445071521407815,0.00627420048575208,0.2317774706168307,0.23177747061683074,0.02085758992157698,0.023602584905503817,400.0,400.0,0.0,0.0,10.687526505026552,23.17774706168307
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_narrow,narrow_train,50,3,450,3,1,7,0.015555555555555555,1.5555555555555556,24,0.05333333333333334,5.333333333333334,69,0.15333333333333332,15.333333333333332,161,0.35777777777777775,35.77777777777777,0.09309804154508229,0.09309804154508229,0.008048665165098147,0.009107922039385695,0.2490635106050306,0.2490635106050306,0.04869534056424597,0.05510396524677392,400.0,400.0,0.0,0.0,9.30980415450823,24.90635106050306
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_narrow,narrow_train,100,1,150,1,1,2,0.013333333333333334,1.3333333333333335,15,0.1,10.0,30,0.2,20.0,59,0.3933333333333333,39.33333333333333,0.08429437758090595,0.08429437758090595,0.0,0.0,0.20692977316677572,0.20692977316677572,0.0,0.0,400.0,400.0,0.0,0.0,8.429437758090595,20.69297731667757
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_narrow,narrow_train,200,1,150,1,1,7,0.04666666666666667,4.666666666666667,19,0.12666666666666668,12.666666666666668,29,0.19333333333333333,19.333333333333332,56,0.37333333333333335,37.333333333333336,0.07590651240432635,0.07590651240432635,0.0,0.0,0.1827572679022948,0.1827572679022948,0.0,0.0,400.0,400.0,0.0,0.0,7.590651240432635,18.27572679022948
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,5,3,450,3,1,1,0.0022222222222222222,0.2222222222222222,9,0.02,2.0,30,0.06666666666666667,6.666666666666667,90,0.2,20.0,0.11537955733119613,0.11537955733119613,0.02134929189279005,0.024158998065768055,0.2745973017149501,0.27459730171495017,0.047020009436466156,0.05320814960666726,400.0,400.0,0.0,0.0,11.537955733119613,27.45973017149501
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,20,3,450,3,1,1,0.0022222222222222222,0.2222222222222222,11,0.024444444444444446,2.4444444444444446,59,0.13111111111111112,13.111111111111112,230,0.5111111111111111,51.11111111111111,0.06425859661902197,0.06425859661902197,0.015217280953765731,0.01721997445978199,0.2017300558775767,0.20173005587757667,0.043547812721462395,0.049278989138817224,399.3622222222222,399.3622222222222,1.1046635150494966,1.2500444444444587,6.425859661902197,20.173005587757668
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,50,3,450,3,1,28,0.06222222222222222,6.222222222222222,80,0.17777777777777778,17.77777777777778,208,0.4622222222222222,46.22222222222222,333,0.74,74.0,0.03700575971665482,0.03700575971665482,0.0031119632924800486,0.003521517975458317,0.15550293109276228,0.15550293109276228,0.03363469767557228,0.03806124344392254,400.0,400.0,0.0,0.0,3.700575971665482,15.550293109276229
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,100,1,150,1,1,4,0.02666666666666667,2.666666666666667,22,0.14666666666666667,14.666666666666666,76,0.5066666666666667,50.66666666666667,117,0.78,78.0,0.033678482146933676,0.033678482146933676,0.0,0.0,0.14042339999228715,0.14042339999228715,0.0,0.0,400.0,400.0,0.0,0.0,3.3678482146933675,14.042339999228714
frozen_resnet18,Frozen ResNet-18,ood,reach,Reach,spatial_distribution,Spatial distribution,spatial_wide,wide_train,200,1,150,1,1,15,0.1,10.0,61,0.4066666666666667,40.666666666666664,99,0.66,66.0,126,0.84,84.0,0.023139981344187013,0.023139981344187013,0.0,0.0,0.12713067811603349,0.12713067811603349,0.0,0.0,400.0,400.0,0.0,0.0,2.3139981344187013,12.713067811603349
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.073577964057525,0.073577964057525,0.043002757497028,0.048662201088938414,0.3542540669441223,0.3542540669441223,0.2734254647749987,0.3094100407546423,400.0,400.0,0.0,0.0,7.3577964057525,35.42540669441223
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,20,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.09687339638670285,0.09687339638670285,0.0544622439835967,0.061629830800217236,0.4117323656876882,0.4117323656876882,0.26614401108062785,0.3011703002235902,400.0,400.0,0.0,0.0,9.687339638670284,41.173236568768814
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,50,3,450,3,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,0.3333333333333333,33.33333333333333,0.052796793480714165,0.052796793480714165,0.013410763647231004,0.015175707683463845,0.3108496169249217,0.3108496169249217,0.008423073160174703,0.009531604570604322,400.0,400.0,0.0,0.0,5.279679348071417,31.08496169249217
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,100,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,150,1.0,100.0,0.03774866834282875,0.03774866834282875,0.0,0.0,0.3107907772064209,0.3107907772064209,0.0,0.0,400.0,400.0,0.0,0.0,3.774866834282875,31.07907772064209
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_fixed,fixed_train,200,1,150,1,1,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.09600025415420532,0.09600025415420532,0.0,0.0,0.825584888458252,0.825584888458252,0.0,0.0,400.0,400.0,0.0,0.0,9.600025415420532,82.5584888458252
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,5,3,450,3,1,0,0.0,0.0,0,0.0,0.0,2,0.0044444444444444444,0.4444444444444444,43,0.09555555555555556,9.555555555555555,0.08718059891213974,0.08718059891213974,0.010795191668804927,0.012215909359238735,0.2911139188541306,0.2911139188541307,0.14199803606807976,0.16068590452267592,400.0,400.0,0.0,0.0,8.718059891213974,29.111391885413063
partial_resnet18,Partial ResNet-18,id,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,avoid_camera_multi_pose,diverse_train,20,3,450,3,1,4,0.008888888888888889,0.8888888888888888,15,0.03333333333333333,3.3333333333333335,45,0.1,10.0,324,0.72,72.0,0.04400610138274108,0.04400610138274108,0.009809600620091894,0.01110060809495944,0.1957083433121443,0.19570834331214426,0.040491039719446335,0.04581992485630874,400.0,400.0,0.0,0.0,4.400610138274108,19.570834331214428
