family,family_label,split,model_family,train_config,task,task_label,axis,axis_label,variant,budget,seed,eval_config,eval_variant,rollout_count,success_at_0p5cm_count,success_at_1cm_count,success_at_2cm_count,success_at_5cm_count,success_at_0p5cm,success_at_1cm,success_at_2cm,success_at_5cm,nearest_distance_m,end_distance_m,mean_steps,metrics_path,nearest_distance_cm,end_distance_cm
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_diverse,reach,Reach,lighting_direction_intensity,Lighting,diverse_train,50,1,lighting_diverse,diverse_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.004598411507904529,0.022399115053315957,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_diverse__budget050__seed001__eval_lighting_diverse.json,0.45984115079045296,2.2399115053315954
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_diverse,reach,Reach,lighting_direction_intensity,Lighting,diverse_train,50,2,lighting_diverse,diverse_train,150,0,150,150,150,0.0,1.0,1.0,1.0,0.007393909351279338,0.05372924512873093,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_diverse__budget050__seed002__eval_lighting_diverse.json,0.7393909351279337,5.372924512873093
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_diverse,reach,Reach,lighting_direction_intensity,Lighting,diverse_train,100,0,lighting_diverse,diverse_train,150,0,150,150,150,0.0,1.0,1.0,1.0,0.006579664930080374,0.18664332191149394,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_diverse__budget100__seed000__eval_lighting_diverse.json,0.6579664930080373,18.664332191149395
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_diverse,reach,Reach,lighting_direction_intensity,Lighting,diverse_train,200,0,lighting_diverse,diverse_train,150,71,150,150,150,0.47333333333333333,1.0,1.0,1.0,0.004984816142047445,0.0986643395324548,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_diverse__budget200__seed000__eval_lighting_diverse.json,0.4984816142047445,9.866433953245481
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,5,0,lighting_fixed,fixed_train,150,0,0,150,150,0.0,0.0,1.0,1.0,0.015287925489246845,0.26657435297966003,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget005__seed000__eval_lighting_fixed.json,1.5287925489246845,26.657435297966003
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,5,1,lighting_fixed,fixed_train,150,0,0,150,150,0.0,0.0,1.0,1.0,0.014219888485968113,0.024500032886862755,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget005__seed001__eval_lighting_fixed.json,1.4219888485968113,2.4500032886862755
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,5,2,lighting_fixed,fixed_train,150,0,0,150,150,0.0,0.0,1.0,1.0,0.019771553575992584,0.254643052816391,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget005__seed002__eval_lighting_fixed.json,1.9771553575992584,25.4643052816391
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,20,0,lighting_fixed,fixed_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.004891628865152597,0.14703458547592163,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget020__seed000__eval_lighting_fixed.json,0.48916288651525974,14.703458547592163
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,20,1,lighting_fixed,fixed_train,150,0,0,150,150,0.0,0.0,1.0,1.0,0.011165112257003784,0.20498676598072052,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget020__seed001__eval_lighting_fixed.json,1.1165112257003784,20.498676598072052
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,20,2,lighting_fixed,fixed_train,150,0,0,150,150,0.0,0.0,1.0,1.0,0.016255998983979225,0.2466086894273758,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget020__seed002__eval_lighting_fixed.json,1.6255998983979225,24.66086894273758
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,50,0,lighting_fixed,fixed_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.0012199819320812821,0.03676559403538704,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget050__seed000__eval_lighting_fixed.json,0.12199819320812821,3.676559403538704
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,50,1,lighting_fixed,fixed_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.0032531479373574257,0.022425184026360512,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget050__seed001__eval_lighting_fixed.json,0.32531479373574257,2.242518402636051
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,50,2,lighting_fixed,fixed_train,150,0,150,150,150,0.0,1.0,1.0,1.0,0.007178441621363163,0.1334300935268402,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget050__seed002__eval_lighting_fixed.json,0.7178441621363163,13.343009352684021
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,100,0,lighting_fixed,fixed_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.0025828396901488304,0.11054819077253342,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget100__seed000__eval_lighting_fixed.json,0.25828396901488304,11.054819077253342
scratch_cnn,Scratch CNN,id,scratch_bc_128,lighting_fixed,reach,Reach,lighting_direction_intensity,Lighting,fixed_train,200,0,lighting_fixed,fixed_train,150,150,150,150,150,1.0,1.0,1.0,1.0,0.001608266495168209,0.01746414601802826,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__lighting_fixed__budget200__seed000__eval_lighting_fixed.json,0.1608266495168209,1.746414601802826
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,5,0,spatial_narrow,narrow_train,150,3,9,33,82,0.02,0.06,0.22,0.5466666666666666,0.043575838385149834,0.2697682312130928,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget005__seed000__eval_spatial_narrow.json,4.357583838514984,26.97682312130928
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,5,1,spatial_narrow,narrow_train,150,1,10,39,84,0.006666666666666667,0.06666666666666667,0.26,0.56,0.05446849151980132,0.1589663542310397,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget005__seed001__eval_spatial_narrow.json,5.446849151980132,15.89663542310397
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,5,2,spatial_narrow,narrow_train,150,0,0,11,83,0.0,0.0,0.07333333333333333,0.5533333333333333,0.04850936019793153,0.2476387486855189,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget005__seed002__eval_spatial_narrow.json,4.850936019793153,24.76387486855189
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,20,0,spatial_narrow,narrow_train,150,4,10,28,72,0.02666666666666667,0.06666666666666667,0.18666666666666668,0.48,0.05871141510045466,0.16751373550039717,398.0933333333333,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget020__seed000__eval_spatial_narrow.json,5.871141510045466,16.751373550039716
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,20,1,spatial_narrow,narrow_train,150,3,8,48,111,0.02,0.05333333333333334,0.32,0.74,0.03668454807406912,0.13466917956868807,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget020__seed001__eval_spatial_narrow.json,3.6684548074069125,13.466917956868807
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,20,2,spatial_narrow,narrow_train,150,0,2,77,98,0.0,0.013333333333333334,0.5133333333333333,0.6533333333333333,0.03924393446184695,0.11568288044383128,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget020__seed002__eval_spatial_narrow.json,3.924393446184695,11.568288044383127
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,50,0,spatial_narrow,narrow_train,150,5,49,150,150,0.03333333333333333,0.32666666666666666,1.0,1.0,0.010719230094303688,0.024437019067505995,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget050__seed000__eval_spatial_narrow.json,1.071923009430369,2.4437019067505994
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,50,1,spatial_narrow,narrow_train,150,1,14,80,113,0.006666666666666667,0.09333333333333334,0.5333333333333333,0.7533333333333333,0.03249832324140395,0.07851348917388047,398.31333333333333,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget050__seed001__eval_spatial_narrow.json,3.249832324140395,7.851348917388047
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,50,2,spatial_narrow,narrow_train,150,8,23,55,90,0.05333333333333334,0.15333333333333332,0.36666666666666664,0.6,0.042588735154519476,0.21082882492492597,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget050__seed002__eval_spatial_narrow.json,4.258873515451947,21.082882492492597
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,100,0,spatial_narrow,narrow_train,150,54,122,149,150,0.36,0.8133333333333334,0.9933333333333333,1.0,0.006832443127641454,0.02527594723699925,393.17333333333335,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget100__seed000__eval_spatial_narrow.json,0.6832443127641454,2.527594723699925
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_narrow,reach,Reach,spatial_distribution,Spatial distribution,narrow_train,200,0,spatial_narrow,narrow_train,150,49,124,150,150,0.32666666666666666,0.8266666666666667,1.0,1.0,0.006946482153531785,0.02350578786145585,394.7866666666667,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_narrow__budget200__seed000__eval_spatial_narrow.json,0.6946482153531784,2.350578786145585
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,5,0,spatial_wide,wide_train,150,1,2,9,24,0.006666666666666667,0.013333333333333334,0.06,0.16,0.10772376214154064,0.17353718808541696,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget005__seed000__eval_spatial_wide.json,10.772376214154065,17.353718808541696
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,5,1,spatial_wide,wide_train,150,0,0,11,31,0.0,0.0,0.07333333333333333,0.20666666666666667,0.09818805021544298,0.3240450860808293,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget005__seed001__eval_spatial_wide.json,9.818805021544298,32.404508608082935
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,5,2,spatial_wide,wide_train,150,0,0,0,22,0.0,0.0,0.0,0.14666666666666667,0.10594010176757972,0.4829850725332896,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget005__seed002__eval_spatial_wide.json,10.59401017675797,48.29850725332896
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,20,0,spatial_wide,wide_train,150,2,6,27,52,0.013333333333333334,0.04,0.18,0.3466666666666667,0.10307806921812396,0.26081894282251594,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget020__seed000__eval_spatial_wide.json,10.307806921812396,26.081894282251593
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,20,1,spatial_wide,wide_train,150,5,13,31,83,0.03333333333333333,0.08666666666666667,0.20666666666666667,0.5533333333333333,0.06660601797824105,0.19698633309453725,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget020__seed001__eval_spatial_wide.json,6.660601797824104,19.698633309453726
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,20,2,spatial_wide,wide_train,150,3,9,50,74,0.02,0.06,0.3333333333333333,0.49333333333333335,0.06404872198201095,0.19406019980708758,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget020__seed002__eval_spatial_wide.json,6.404872198201095,19.40601998070876
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,50,0,spatial_wide,wide_train,150,4,12,38,63,0.02666666666666667,0.08,0.25333333333333335,0.42,0.06599263455718755,0.18034275074799855,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget050__seed000__eval_spatial_wide.json,6.599263455718756,18.034275074799854
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,50,1,spatial_wide,wide_train,150,4,14,65,119,0.02666666666666667,0.09333333333333334,0.43333333333333335,0.7933333333333333,0.0338127426779829,0.06532507132117947,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget050__seed001__eval_spatial_wide.json,3.3812742677982897,6.532507132117947
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,50,2,spatial_wide,wide_train,150,0,6,26,76,0.0,0.04,0.17333333333333334,0.5066666666666667,0.056822356740012764,0.16748823856314024,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget050__seed002__eval_spatial_wide.json,5.6822356740012765,16.748823856314026
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,100,0,spatial_wide,wide_train,150,8,28,63,99,0.05333333333333334,0.18666666666666668,0.42,0.66,0.04970239334972575,0.10968260067825517,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget100__seed000__eval_spatial_wide.json,4.970239334972575,10.968260067825517
scratch_cnn,Scratch CNN,id,scratch_bc_128,spatial_wide,reach,Reach,spatial_distribution,Spatial distribution,wide_train,200,0,spatial_wide,wide_train,150,1,4,29,82,0.006666666666666667,0.02666666666666667,0.19333333333333333,0.5466666666666666,0.058795743032048146,0.17186215644081435,400.0,results/bc_128px_v1/metrics/id/metrics__scratch_bc_128__spatial_wide__budget200__seed000__eval_spatial_wide.json,5.879574303204815,17.186215644081436
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,150,150,150,0.0,1.0,1.0,1.0,0.00757176942192018,0.5465053272247314,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget005__seed000__eval_avoid_camera_extreme_ood_eval.json,0.757176942192018,54.650532722473145
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.01885125598559777,0.5466815304756164,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget005__seed001__eval_avoid_camera_extreme_ood_eval.json,1.885125598559777,54.66815304756164
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,5,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.011600252793480953,0.5195060006777446,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget005__seed002__eval_avoid_camera_extreme_ood_eval.json,1.1600252793480954,51.95060006777445
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,150,150,150,0.0,1.0,1.0,1.0,0.005233491885786255,0.7801018941402436,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed000__eval_avoid_camera_extreme_ood_eval.json,0.5233491885786254,78.01018941402435
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.028566049138704936,1.1571648319562275,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed001__eval_avoid_camera_extreme_ood_eval.json,2.8566049138704934,115.71648319562276
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,20,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,148,150,0.0,0.0,0.9866666666666667,1.0,0.01596644985799988,1.0973165432612102,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget020__seed002__eval_avoid_camera_extreme_ood_eval.json,1.596644985799988,109.73165432612102
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,17,56,138,150,0.11333333333333333,0.37333333333333335,0.92,1.0,0.012442361979434888,0.7763908090194066,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget050__seed000__eval_avoid_camera_extreme_ood_eval.json,1.2442361979434888,77.63908090194066
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,6,87,128,150,0.04,0.58,0.8533333333333334,1.0,0.011878672504487138,0.7489793477455775,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget050__seed001__eval_avoid_camera_extreme_ood_eval.json,1.1878672504487138,74.89793477455775
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,50,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,5,147,0.0,0.0,0.03333333333333333,0.98,0.036057455322394766,1.0514360256989796,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget050__seed002__eval_avoid_camera_extreme_ood_eval.json,3.6057455322394767,105.14360256989796
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,100,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,10,149,0.0,0.0,0.06666666666666667,0.9933333333333333,0.024198926351964474,0.3812191138789058,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget100__seed000__eval_avoid_camera_extreme_ood_eval.json,2.4198926351964474,38.12191138789058
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_fixed,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,fixed_train,200,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,24,70,113,149,0.16,0.4666666666666667,0.7533333333333333,0.9933333333333333,0.013921954584463188,0.7541937593619029,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_fixed__budget200__seed000__eval_avoid_camera_extreme_ood_eval.json,1.3921954584463188,75.41937593619029
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.01265231100221475,0.5809058233102162,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed000__eval_avoid_camera_extreme_ood_eval.json,1.2652311002214751,58.09058233102162
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.01833072072515885,0.580252874692281,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed001__eval_avoid_camera_extreme_ood_eval.json,1.833072072515885,58.025287469228104
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,5,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.036249841799338656,0.5164816776911417,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget005__seed002__eval_avoid_camera_extreme_ood_eval.json,3.6249841799338656,51.648167769114174
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,150,150,150,0.0,1.0,1.0,1.0,0.006007410955304901,1.080590524673462,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed000__eval_avoid_camera_extreme_ood_eval.json,0.60074109553049,108.05905246734619
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.024594786465168,1.1209011697769165,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed001__eval_avoid_camera_extreme_ood_eval.json,2.4594786465168,112.09011697769165
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,20,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.017408976008494694,1.0637349637349447,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget020__seed002__eval_avoid_camera_extreme_ood_eval.json,1.7408976008494694,106.37349637349448
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,0,0.0,0.0,0.0,0.0,0.21120596061150232,0.5118936312198639,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed000__eval_avoid_camera_extreme_ood_eval.json,21.12059606115023,51.18936312198639
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,1,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.019400071687996387,0.9052673780918121,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed001__eval_avoid_camera_extreme_ood_eval.json,1.9400071687996387,90.52673780918121
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,50,2,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.025257997065782547,1.1974048773447672,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget050__seed002__eval_avoid_camera_extreme_ood_eval.json,2.5257997065782547,119.74048773447672
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,100,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,150,150,0.0,0.0,1.0,1.0,0.01719719809790452,1.219411849975586,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget100__seed000__eval_avoid_camera_extreme_ood_eval.json,1.7197198097904522,121.9411849975586
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_camera_multi_pose,avoid_reach,Obstacle-aware reach,camera_location_viewpoint,Camera viewpoint,diverse_train,200,0,avoid_camera_extreme_ood_eval,extreme_ood_eval,150,0,0,0,150,0.0,0.0,0.0,1.0,0.02193902067840099,1.203750081062317,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_camera_multi_pose__budget200__seed000__eval_avoid_camera_extreme_ood_eval.json,2.1939020678400993,120.37500810623169
scratch_cnn,Scratch CNN,ood,scratch_bc_128,avoid_color_multi,avoid_reach,Obstacle-aware reach,color,Color,diverse_train,5,0,avoid_color_ood_eval,ood_eval,150,0,150,150,150,0.0,1.0,1.0,1.0,0.007855951810876529,0.534056423107783,400.0,results/bc_128px_v1/metrics/ood/metrics__scratch_bc_128__avoid_color_multi__budget005__seed000__eval_avoid_color_ood_eval.json,0.7855951810876529,53.4056423107783
